avgpathtokenlen,pathurlRatio,ArgUrlRatio,argDomanRatio,domainUrlRatio,pathDomainRatio,argPathRatio,CharacterContinuityRate,NumberRate_URL,NumberRate_FileName,NumberRate_AfterPath,Entropy_Domain,class
16,0.493,0.029,0.071,0.406,1.214,0.059,0.286,0.29,0.625,-1,0.786,phishing
16,0.493,0.029,0.071,0.406,1.214,0.059,0.286,0.29,0.625,-1,0.786,phishing
16,0.493,0.029,0.071,0.406,1.214,0.059,0.286,0.29,0.625,-1,0.786,phishing
16,0.493,0.029,0.071,0.406,1.214,0.059,0.286,0.29,0.625,-1,0.786,phishing
16,0.493,0.029,0.071,0.406,1.214,0.059,0.286,0.275,0.594,-1,0.786,phishing
16,0.493,0.029,0.071,0.406,1.214,0.059,0.286,0.275,0.594,-1,0.786,phishing
16,0.493,0.029,0.071,0.406,1.214,0.059,0.286,0.275,0.594,-1,0.786,phishing
16,0.493,0.029,0.071,0.406,1.214,0.059,0.286,0.275,0.594,-1,0.786,phishing
16,0.493,0.029,0.071,0.406,1.214,0.059,0.286,0.275,0.594,-1,0.786,phishing
16,0.493,0.029,0.071,0.406,1.214,0.059,0.286,0.275,0.594,-1,0.786,phishing
16,0.493,0.029,0.071,0.406,1.214,0.059,0.286,0.261,0.563,-1,0.786,phishing
16,0.493,0.029,0.071,0.406,1.214,0.059,0.286,0.261,0.563,-1,0.786,phishing
16,0.493,0.029,0.071,0.406,1.214,0.059,0.286,0.261,0.563,-1,0.786,phishing
16,0.493,0.029,0.071,0.406,1.214,0.059,0.286,0.261,0.563,-1,0.786,phishing
16,0.493,0.029,0.071,0.406,1.214,0.059,0.286,0.261,0.563,-1,0.786,phishing
16,0.493,0.029,0.071,0.406,1.214,0.059,0.286,0.261,0.563,-1,0.786,phishing
16,0.493,0.029,0.071,0.406,1.214,0.059,0.286,0.261,0.563,-1,0.786,phishing
16,0.493,0.029,0.071,0.406,1.214,0.059,0.286,0.261,0.563,-1,0.786,phishing
16,0.493,0.029,0.071,0.406,1.214,0.059,0.286,0.261,0.563,-1,0.786,phishing
16,0.493,0.029,0.071,0.406,1.214,0.059,0.286,0.261,0.563,-1,0.786,phishing
16,0.493,0.029,0.071,0.406,1.214,0.059,0.286,0.261,0.563,-1,0.786,phishing
16,0.493,0.029,0.071,0.406,1.214,0.059,0.286,0.246,0.531,-1,0.786,phishing
16,0.493,0.029,0.071,0.406,1.214,0.059,0.286,0.246,0.531,-1,0.786,phishing
16,0.493,0.029,0.071,0.406,1.214,0.059,0.286,0.246,0.531,-1,0.786,phishing
16,0.493,0.029,0.071,0.406,1.214,0.059,0.286,0.246,0.531,-1,0.786,phishing
16,0.493,0.029,0.071,0.406,1.214,0.059,0.286,0.246,0.531,-1,0.786,phishing
16,0.493,0.029,0.071,0.406,1.214,0.059,0.286,0.246,0.531,-1,0.786,phishing
16,0.493,0.029,0.071,0.406,1.214,0.059,0.286,0.232,0.5,-1,0.786,phishing
16,0.493,0.029,0.071,0.406,1.214,0.059,0.286,0.232,0.5,-1,0.786,phishing
16,0.493,0.029,0.071,0.406,1.214,0.059,0.286,0.232,0.5,-1,0.786,phishing
16,0.493,0.029,0.071,0.406,1.214,0.059,0.286,0.232,0.5,-1,0.786,phishing
16,0.493,0.029,0.071,0.406,1.214,0.059,0.286,0.232,0.5,-1,0.786,phishing
16,0.493,0.029,0.071,0.406,1.214,0.059,0.286,0.232,0.5,-1,0.786,phishing
16,0.493,0.029,0.071,0.406,1.214,0.059,0.286,0.217,0.469,-1,0.786,phishing
16,0.493,0.029,0.071,0.406,1.214,0.059,0.286,0.217,0.469,-1,0.786,phishing
16,0.318,0.019,0.03,0.617,0.515,0.059,0.303,0.178,0.594,-1,0.705,phishing
16,0.318,0.019,0.03,0.617,0.515,0.059,0.303,0.159,0.531,-1,0.705,phishing
16,0.366,0.022,0.039,0.559,0.654,0.059,0.346,0.204,0.594,-1,0.699,phishing
16,0.386,0.023,0.043,0.534,0.723,0.059,0.362,0.25,0.688,-1,0.717,phishing
16,0.386,0.023,0.043,0.534,0.723,0.059,0.362,0.25,0.688,-1,0.717,phishing
16,0.386,0.023,0.043,0.534,0.723,0.059,0.362,0.25,0.688,-1,0.717,phishing
16,0.386,0.023,0.043,0.534,0.723,0.059,0.362,0.239,0.656,-1,0.717,phishing
16,0.386,0.023,0.043,0.534,0.723,0.059,0.362,0.239,0.656,-1,0.717,phishing
16,0.386,0.023,0.043,0.534,0.723,0.059,0.362,0.239,0.656,-1,0.717,phishing
16,0.386,0.023,0.043,0.534,0.723,0.059,0.362,0.239,0.656,-1,0.717,phishing
16,0.386,0.023,0.043,0.534,0.723,0.059,0.362,0.239,0.656,-1,0.717,phishing
16,0.386,0.023,0.043,0.534,0.723,0.059,0.362,0.227,0.625,-1,0.717,phishing
16,0.386,0.023,0.043,0.534,0.723,0.059,0.362,0.216,0.594,-1,0.717,phishing
16,0.386,0.023,0.043,0.534,0.723,0.059,0.362,0.216,0.594,-1,0.717,phishing
16,0.386,0.023,0.043,0.534,0.723,0.059,0.362,0.205,0.563,-1,0.717,phishing
16,0.386,0.023,0.043,0.534,0.723,0.059,0.362,0.193,0.531,-1,0.717,phishing
16,0.386,0.023,0.043,0.534,0.723,0.059,0.362,0.182,0.5,-1,0.717,phishing
16,0.386,0.023,0.043,0.534,0.723,0.059,0.362,0.171,0.469,-1,0.717,phishing
16,0.54,0.032,0.091,0.349,1.546,0.059,0.364,0.318,0.625,-1,0.85,phishing
16,0.4,0.024,0.046,0.518,0.773,0.059,0.432,0.235,0.625,-1,0.734,phishing
16,0.597,0.035,0.125,0.281,2.125,0.059,0.438,0.386,0.688,-1,0.832,phishing
16,0.597,0.035,0.125,0.281,2.125,0.059,0.438,0.351,0.625,-1,0.832,phishing
16,0.597,0.035,0.125,0.281,2.125,0.059,0.438,0.351,0.625,-1,0.832,phishing
16,0.597,0.035,0.125,0.281,2.125,0.059,0.438,0.351,0.625,-1,0.781,phishing
16,0.597,0.035,0.125,0.281,2.125,0.059,0.438,0.333,0.594,-1,0.832,phishing
16,0.597,0.035,0.125,0.281,2.125,0.059,0.438,0.228,0.406,-1,0.781,phishing
16,0.654,0.039,0.182,0.212,3.091,0.059,0.455,0.442,0.719,-1,0.823,phishing
16,0.654,0.039,0.182,0.212,3.091,0.059,0.455,0.404,0.656,-1,0.823,phishing
16,0.654,0.039,0.182,0.212,3.091,0.059,0.455,0.404,0.656,-1,0.823,phishing
16,0.654,0.039,0.182,0.212,3.091,0.059,0.455,0.385,0.625,-1,0.823,phishing
16,0.654,0.039,0.182,0.212,3.091,0.059,0.455,0.365,0.594,-1,0.823,phishing
16,0.654,0.039,0.182,0.212,3.091,0.059,0.455,0.365,0.594,-1,0.823,phishing
16,0.654,0.039,0.182,0.212,3.091,0.059,0.455,0.365,0.594,-1,0.717,phishing
16,0.654,0.039,0.182,0.212,3.091,0.059,0.455,0.346,0.563,-1,0.823,phishing
16,0.654,0.039,0.182,0.212,3.091,0.059,0.455,0.327,0.531,-1,0.823,phishing
16,0.654,0.039,0.182,0.212,3.091,0.059,0.455,0.327,0.531,-1,0.823,phishing
16,0.654,0.039,0.182,0.212,3.091,0.059,0.455,0.308,0.5,-1,0.823,phishing
16,0.493,0.029,0.071,0.406,1.214,0.059,0.5,0.319,0.688,-1,0.814,phishing
16,0.607,0.036,0.133,0.268,2.267,0.059,0.533,0,0,-1,0.748,phishing
16,0.618,0.036,0.143,0.255,2.429,0.059,0.571,0.364,0.625,-1,0.836,phishing
16,0.479,0.028,0.067,0.423,1.133,0.059,0.633,0.296,0.656,-1,0.781,phishing
16,0.531,0.031,0.087,0.359,1.478,0.059,0.696,0.344,0.688,-1,0.851,phishing
16,0.531,0.031,0.087,0.359,1.478,0.059,0.696,0.313,0.625,-1,0.851,phishing
16,0.466,0.027,0.063,0.438,1.063,0.059,0.781,0.343,0.781,-1,0.76,phishing
16,0.466,0.027,0.063,0.438,1.063,0.059,0.781,0.301,0.688,-1,0.76,phishing
16,0.667,0.039,0.2,0.196,3.4,0.059,0.8,0.431,0.688,-1,0.94,phishing
16,0.667,0.039,0.2,0.196,3.4,0.059,0.8,0.373,0.594,-1,0.94,phishing
16,0.828,0.016,0.143,0.115,7.214,0.02,0.571,0.148,0.146,-1,0.836,malware
16,0.828,0.016,0.143,0.115,7.214,0.02,0.571,0.148,0.146,-1,0.836,malware
16,0.789,0.016,0.1,0.156,5.05,0.02,0.65,0.328,0.42,-1,0.852,phishing
15.875,0.823,0.012,0.091,0.134,6.136,0.015,0.5,0.348,0.548,-1,0.773,phishing
15.667,0.653,0.027,0.105,0.253,2.579,0.041,0.632,0.173,0.229,-1,0.777,phishing
15.6,0.798,0.019,0.143,0.135,5.929,0.024,0.786,0.558,1,-1,0.887,phishing
15.556,0.881,0.012,0.154,0.077,11.385,0.014,0.769,0.262,0,-1,0.776,phishing
15.5,0.8,0.012,0.077,0.158,5.077,0.015,0.885,0.37,0.531,-1,0.84,phishing
15.4,0.764,0.019,0.111,0.17,4.5,0.025,0.611,0.151,0.171,-1,0.883,malware
15.4,0.786,0.019,0.133,0.146,5.4,0.025,0.667,0.505,0,-1,0.829,phishing
15.333,0.671,0.027,0.118,0.233,2.882,0.041,0.588,0.192,0.298,-1,0.759,phishing
15.2,0.491,0.012,0.026,0.467,1.052,0.025,0.221,0.333,0.719,-1,0.713,phishing
15.2,0.491,0.012,0.026,0.467,1.052,0.025,0.221,0.309,0.594,-1,0.713,phishing
15.2,0.491,0.012,0.026,0.467,1.052,0.025,0.221,0.309,0.594,-1,0.713,phishing
15.2,0.491,0.012,0.026,0.467,1.052,0.025,0.221,0.303,0.563,-1,0.713,phishing
15.2,0.491,0.012,0.026,0.467,1.052,0.025,0.221,0.297,0.531,-1,0.713,phishing
15.2,0.491,0.012,0.026,0.467,1.052,0.025,0.221,0.291,0.5,-1,0.713,phishing
15.2,0.491,0.012,0.026,0.467,1.052,0.025,0.221,0.279,0.438,-1,0.713,phishing
15.077,0.849,0.008,0.067,0.122,6.933,0.01,0.633,0.31,0.324,-1,0.886,phishing
15,0.623,0.026,0.091,0.286,2.182,0.042,0.682,0.312,0.6,-1,0.87,phishing
14.929,0.851,0.008,0.063,0.123,6.938,0.009,0.656,0.337,0.353,-1,0.841,phishing
14.75,0.738,0.024,0.133,0.179,4.133,0.032,0.533,0.31,0.361,-1,0.851,malware
14.75,0.738,0.024,0.133,0.179,4.133,0.032,0.533,0.31,0.361,-1,0.851,malware
14.667,0.712,0.03,0.167,0.182,3.917,0.043,0.75,0.409,0.844,-1,0.861,phishing
14.667,0.712,0.03,0.167,0.182,3.917,0.043,0.75,0.288,0.594,-1,0.861,phishing
14.667,0.823,0.018,0.154,0.115,7.154,0.022,0.462,0.115,0.148,-1,0.751,malware
14.667,0.823,0.018,0.154,0.115,7.154,0.022,0.462,0.115,0.148,-1,0.751,malware
14.667,0.823,0.018,0.154,0.115,7.154,0.022,0.462,0.115,0.148,-1,0.751,malware
14.6,0.77,0.02,0.125,0.16,4.813,0.026,0.563,0,0,-1,0.832,phishing
14.5,0.838,0.479,3.543,0.135,6.2,0.571,0.829,0.49,0.549,0.589,0.722,phishing
14.4,0.753,0.02,0.111,0.178,4.222,0.026,0.833,0.436,0,-1,0.83,phishing
14.333,0.697,0.03,0.154,0.197,3.539,0.044,0.462,0.273,0.563,-1,0.818,phishing
14.333,0.677,0.029,0.133,0.221,3.067,0.044,0.533,0.338,0.719,-1,0.851,phishing
14.333,0.622,0.027,0.095,0.284,2.191,0.044,0.667,0.243,0.563,-1,0.759,phishing
14.286,0.803,0.015,0.105,0.144,5.579,0.019,0.526,0.402,0.419,-1,0.808,spam
14.2,0.813,0.021,0.182,0.115,7.091,0.026,0.727,0.135,0.115,-1,0.947,phishing
14.167,0.818,0.018,0.154,0.118,6.923,0.022,0.462,0.064,0.08,-1,0.776,phishing
14.167,0.811,0.018,0.143,0.126,6.429,0.022,0.5,0.207,0,-1,0.873,phishing
14.111,0.834,0.012,0.105,0.117,7.158,0.015,0.421,0.098,0.125,-1,0.901,phishing
14,0.728,0.025,0.133,0.185,3.933,0.034,0.533,0.321,0.379,-1,0.851,malware
14,0.728,0.025,0.133,0.185,3.933,0.034,0.533,0.321,0.379,-1,0.851,malware
14,0.774,0.017,0.105,0.165,4.684,0.023,0.632,0.122,0.167,-1,0.817,malware
13.9,0.846,0.011,0.1,0.114,7.4,0.014,0.65,0.366,0,-1,0.852,phishing
13.857,0.765,0.015,0.08,0.184,4.16,0.019,0.6,0.375,0.625,-1,0.832,phishing
13.75,0.716,0.025,0.125,0.198,3.625,0.035,0.5,0.111,0.152,-1,0.813,phishing
13.75,0.725,0.025,0.133,0.188,3.867,0.035,0.533,0.325,0.386,-1,0.851,malware
13.75,0.725,0.025,0.133,0.188,3.867,0.035,0.533,0.325,0.386,-1,0.851,malware
13.75,0.725,0.025,0.133,0.188,3.867,0.035,0.533,0.325,0.386,-1,0.851,malware
13.75,0.725,0.025,0.133,0.188,3.867,0.035,0.533,0.325,0.386,-1,0.851,malware
13.75,0.725,0.025,0.133,0.188,3.867,0.035,0.533,0.325,0.386,-1,0.851,malware
13.75,0.753,0.026,0.167,0.156,4.833,0.035,0.75,0.052,0.111,-1,0.907,phishing
13.667,0.863,0.153,1.9,0.081,10.7,0.178,0.5,0.21,0.321,0.158,0.88,spam
13.667,0.863,0.153,1.9,0.081,10.7,0.178,0.5,0.21,0.321,0.158,0.88,spam
13.667,0.863,0.153,1.9,0.081,10.7,0.178,0.5,0.186,0.284,0.158,0.88,spam
13.667,0.863,0.153,1.9,0.081,10.7,0.178,0.5,0.177,0.272,0.158,0.88,spam
13.667,0.822,0.019,0.167,0.112,7.333,0.023,0.5,0.43,0.742,-1,0.75,phishing
13.5,0.904,0.611,10.083,0.061,14.917,0.676,0.75,0.136,0.159,0.033,0.861,benign
13.5,0.9,0.593,9.333,0.064,14.167,0.659,0.75,0.164,0.193,0.08,0.861,benign
13.5,0.898,0.586,9.083,0.065,13.917,0.653,0.75,0.145,0.171,0.037,0.861,benign
13.5,0.897,0.584,9,0.065,13.833,0.651,0.75,0.222,0.261,0.083,0.861,benign
13.5,0.897,0.584,9,0.065,13.833,0.651,0.75,0.178,0.21,0.074,0.861,benign
13.5,0.897,0.582,8.917,0.065,13.75,0.649,0.75,0.207,0.244,0.103,0.861,benign
13.5,0.896,0.579,8.833,0.066,13.667,0.646,0.75,0.175,0.207,0.076,0.861,benign
13.5,0.894,0.57,8.5,0.067,13.333,0.638,0.75,0.207,0.245,0.118,0.861,benign
13.5,0.894,0.57,8.5,0.067,13.333,0.638,0.75,0.123,0.146,0.039,0.861,benign
13.5,0.893,0.567,8.417,0.067,13.25,0.635,0.75,0.169,0.2,0.079,0.861,benign
13.5,0.892,0.563,8.25,0.068,13.083,0.631,0.75,0.176,0.21,0.051,0.861,benign
13.5,0.89,0.555,8,0.069,12.833,0.623,0.75,0.254,0.303,0.188,0.861,benign
13.5,0.89,0.555,8,0.069,12.833,0.623,0.75,0.225,0.269,0.146,0.861,benign
13.5,0.89,0.555,8,0.069,12.833,0.623,0.75,0.173,0.207,0.094,0.861,benign
13.5,0.889,0.55,7.833,0.07,12.667,0.618,0.75,0.152,0.182,0.053,0.861,benign
13.5,0.886,0.539,7.5,0.072,12.333,0.608,0.75,0.299,0.36,0.256,0.861,benign
13.5,0.886,0.539,7.5,0.072,12.333,0.608,0.75,0.156,0.187,0.044,0.861,benign
13.5,0.886,0.536,7.417,0.072,12.25,0.605,0.75,0.229,0.275,0.101,0.861,benign
13.5,0.884,0.531,7.25,0.073,12.083,0.6,0.75,0.25,0.302,0.115,0.861,benign
13.5,0.884,0.531,7.25,0.073,12.083,0.6,0.75,0.22,0.265,0.092,0.861,benign
13.5,0.884,0.531,7.25,0.073,12.083,0.6,0.75,0.213,0.257,0.092,0.861,benign
13.5,0.884,0.531,7.25,0.073,12.083,0.6,0.75,0.195,0.235,0.126,0.861,benign
13.5,0.884,0.531,7.25,0.073,12.083,0.6,0.75,0.189,0.228,0.058,0.861,benign
13.5,0.884,0.531,7.25,0.073,12.083,0.6,0.75,0.183,0.221,0.103,0.861,benign
13.5,0.883,0.528,7.167,0.074,12,0.597,0.75,0.276,0.333,0.267,0.861,benign
13.5,0.883,0.528,7.167,0.074,12,0.597,0.75,0.221,0.267,0.14,0.861,benign
13.5,0.883,0.525,7.083,0.074,11.917,0.594,0.75,0.179,0.216,0,0.861,benign
13.5,0.882,0.522,7,0.075,11.833,0.592,0.75,0.286,0.346,0.262,0.861,benign
13.5,0.882,0.522,7,0.075,11.833,0.592,0.75,0.211,0.256,0.083,0.861,benign
13.5,0.881,0.519,6.917,0.075,11.75,0.589,0.75,0.225,0.273,0.133,0.861,benign
13.5,0.881,0.519,6.917,0.075,11.75,0.589,0.75,0.213,0.258,0.072,0.861,benign
13.5,0.881,0.519,6.917,0.075,11.75,0.589,0.75,0.206,0.25,0.157,0.861,benign
13.5,0.881,0.519,6.917,0.075,11.75,0.589,0.75,0.181,0.22,0.072,0.861,benign
13.5,0.881,0.519,6.917,0.075,11.75,0.589,0.75,0.181,0.22,0.012,0.861,benign
13.5,0.881,0.516,6.833,0.076,11.667,0.586,0.75,0.189,0.229,0,0.861,benign
13.5,0.88,0.513,6.75,0.076,11.583,0.583,0.75,0.234,0.285,0.124,0.861,benign
13.5,0.879,0.51,6.667,0.076,11.5,0.58,0.75,0.242,0.295,0.1,0.861,benign
13.5,0.879,0.51,6.667,0.076,11.5,0.58,0.75,0.223,0.271,0.125,0.861,benign
13.5,0.878,0.506,6.583,0.077,11.417,0.577,0.75,0.231,0.281,0.139,0.861,benign
13.5,0.877,0.503,6.5,0.077,11.333,0.574,0.75,0.239,0.291,0.128,0.861,benign
13.5,0.877,0.5,6.417,0.078,11.25,0.57,0.75,0.227,0.278,0.052,0.861,benign
13.5,0.877,0.5,6.417,0.078,11.25,0.57,0.75,0.221,0.27,0.091,0.861,benign
13.5,0.877,0.5,6.417,0.078,11.25,0.57,0.75,0.214,0.262,0.13,0.861,benign
13.5,0.876,0.497,6.333,0.078,11.167,0.567,0.75,0.235,0.288,0.105,0.861,benign
13.5,0.876,0.497,6.333,0.078,11.167,0.567,0.75,0.235,0.288,0.105,0.861,benign
13.5,0.876,0.497,6.333,0.078,11.167,0.567,0.75,0.229,0.28,0.145,0.861,benign
13.5,0.876,0.497,6.333,0.078,11.167,0.567,0.75,0.229,0.28,0.145,0.861,benign
13.5,0.876,0.497,6.333,0.078,11.167,0.567,0.75,0.216,0.264,0.053,0.861,benign
13.5,0.876,0.497,6.333,0.078,11.167,0.567,0.75,0.209,0.256,0.092,0.861,benign
13.5,0.876,0.497,6.333,0.078,11.167,0.567,0.75,0.203,0.248,0.092,0.861,benign
13.5,0.875,0.493,6.25,0.079,11.083,0.564,0.75,0.217,0.266,0.107,0.861,benign
13.5,0.874,0.49,6.167,0.08,11,0.561,0.75,0.232,0.285,0.122,0.861,benign
13.5,0.874,0.49,6.167,0.08,11,0.561,0.75,0.192,0.236,0.095,0.861,benign
13.5,0.874,0.49,6.167,0.08,11,0.561,0.75,0.192,0.236,0.068,0.861,benign
13.5,0.873,0.487,6.083,0.08,10.917,0.557,0.75,0.253,0.312,0.151,0.861,benign
13.5,0.873,0.487,6.083,0.08,10.917,0.557,0.75,0.193,0.238,0.096,0.861,benign
13.5,0.873,0.483,6,0.081,10.833,0.554,0.75,0.235,0.289,0.167,0.861,benign
13.5,0.873,0.483,6,0.081,10.833,0.554,0.75,0.188,0.231,0.056,0.861,benign
13.5,0.873,0.483,6,0.081,10.833,0.554,0.75,0.181,0.223,0.042,0.861,benign
13.5,0.873,0.483,6,0.081,10.833,0.554,0.75,0.181,0.223,0.042,0.861,benign
13.5,0.872,0.48,5.917,0.081,10.75,0.55,0.75,0.264,0.325,0.155,0.861,benign
13.5,0.872,0.48,5.917,0.081,10.75,0.55,0.75,0.189,0.233,0.042,0.861,benign
13.5,0.872,0.48,5.917,0.081,10.75,0.55,0.75,0.189,0.233,0.028,0.861,benign
13.5,0.871,0.476,5.833,0.082,10.667,0.547,0.75,0.225,0.277,0.086,0.861,benign
13.5,0.87,0.473,5.75,0.082,10.583,0.543,0.75,0.247,0.305,0.116,0.861,benign
13.5,0.87,0.473,5.75,0.082,10.583,0.543,0.75,0.24,0.297,0.145,0.861,benign
13.5,0.87,0.473,5.75,0.082,10.583,0.543,0.75,0.226,0.28,0.044,0.861,benign
13.5,0.87,0.473,5.75,0.082,10.583,0.543,0.75,0.219,0.271,0.116,0.861,benign
13.5,0.87,0.473,5.75,0.082,10.583,0.543,0.75,0.178,0.22,0.101,0.861,benign
13.5,0.869,0.469,5.667,0.083,10.5,0.54,0.75,0.248,0.308,0.103,0.861,benign
13.5,0.869,0.469,5.667,0.083,10.5,0.54,0.75,0.221,0.274,0.103,0.861,benign
13.5,0.869,0.469,5.667,0.083,10.5,0.54,0.75,0.214,0.265,0.103,0.861,benign
13.5,0.869,0.469,5.667,0.083,10.5,0.54,0.75,0.186,0.231,0.059,0.861,benign
13.5,0.869,0.469,5.667,0.083,10.5,0.54,0.75,0.179,0.222,0.074,0.861,benign
13.5,0.869,0.469,5.667,0.083,10.5,0.54,0.75,0.166,0.205,0.059,0.861,benign
13.5,0.868,0.465,5.583,0.083,10.417,0.536,0.75,0.271,0.336,0.164,0.861,benign
13.5,0.868,0.465,5.583,0.083,10.417,0.536,0.75,0.243,0.302,0.164,0.861,benign
13.5,0.868,0.465,5.583,0.083,10.417,0.536,0.75,0.229,0.285,0.164,0.861,benign
13.5,0.868,0.465,5.583,0.083,10.417,0.536,0.75,0.201,0.25,0.06,0.861,benign
13.5,0.868,0.465,5.583,0.083,10.417,0.536,0.75,0.201,0.25,0.045,0.861,benign
13.5,0.868,0.465,5.583,0.083,10.417,0.536,0.75,0.167,0.207,0,0.861,benign
13.5,0.867,0.462,5.5,0.084,10.333,0.532,0.75,0.252,0.313,0.182,0.861,benign
13.5,0.867,0.462,5.5,0.084,10.333,0.532,0.75,0.245,0.304,0.152,0.861,benign
13.5,0.867,0.462,5.5,0.084,10.333,0.532,0.75,0.224,0.278,0.182,0.861,benign
13.5,0.867,0.462,5.5,0.084,10.333,0.532,0.75,0.182,0.226,0.046,0.861,benign
13.5,0.866,0.458,5.417,0.085,10.25,0.529,0.75,0.261,0.325,0.123,0.861,benign
13.5,0.866,0.458,5.417,0.085,10.25,0.529,0.75,0.232,0.29,0.123,0.861,benign
13.5,0.866,0.458,5.417,0.085,10.25,0.529,0.75,0.197,0.246,0.077,0.861,benign
13.5,0.866,0.458,5.417,0.085,10.25,0.529,0.75,0.162,0.202,0.108,0.861,benign
13.5,0.865,0.454,5.333,0.085,10.167,0.525,0.75,0.27,0.336,0.172,0.861,benign
13.5,0.865,0.454,5.333,0.085,10.167,0.525,0.75,0.248,0.31,0.125,0.861,benign
13.5,0.865,0.454,5.333,0.085,10.167,0.525,0.75,0.234,0.292,0.172,0.861,benign
13.5,0.865,0.454,5.333,0.085,10.167,0.525,0.75,0.234,0.292,0.125,0.861,benign
13.5,0.865,0.454,5.333,0.085,10.167,0.525,0.75,0.227,0.283,0.141,0.861,benign
13.5,0.865,0.454,5.333,0.085,10.167,0.525,0.75,0.213,0.266,0.109,0.861,benign
13.5,0.865,0.454,5.333,0.085,10.167,0.525,0.75,0.199,0.248,0.063,0.861,benign
13.5,0.864,0.45,5.25,0.086,10.083,0.521,0.75,0.264,0.33,0.111,0.861,benign
13.5,0.864,0.45,5.25,0.086,10.083,0.521,0.75,0.25,0.313,0.159,0.861,benign
13.5,0.864,0.45,5.25,0.086,10.083,0.521,0.75,0.25,0.313,0.159,0.861,benign
13.5,0.864,0.45,5.25,0.086,10.083,0.521,0.75,0.236,0.295,0.127,0.861,benign
13.5,0.864,0.45,5.25,0.086,10.083,0.521,0.75,0.236,0.295,0.111,0.861,benign
13.5,0.864,0.45,5.25,0.086,10.083,0.521,0.75,0.221,0.277,0.111,0.861,benign
13.5,0.864,0.45,5.25,0.086,10.083,0.521,0.75,0.214,0.268,0.111,0.861,benign
13.5,0.864,0.45,5.25,0.086,10.083,0.521,0.75,0.214,0.268,0.079,0.861,benign
13.5,0.864,0.45,5.25,0.086,10.083,0.521,0.75,0.214,0.268,0.064,0.861,benign
13.5,0.864,0.45,5.25,0.086,10.083,0.521,0.75,0.2,0.25,0.111,0.861,benign
13.5,0.863,0.446,5.167,0.086,10,0.517,0.75,0.23,0.288,0.161,0.861,benign
13.5,0.863,0.446,5.167,0.086,10,0.517,0.75,0.194,0.243,0.081,0.861,benign
13.5,0.863,0.446,5.167,0.086,10,0.517,0.75,0.187,0.234,0.065,0.861,benign
13.5,0.862,0.442,5.083,0.087,9.917,0.513,0.75,0.239,0.3,0.131,0.861,benign
13.5,0.862,0.442,5.083,0.087,9.917,0.513,0.75,0.232,0.291,0.082,0.861,benign
13.5,0.862,0.442,5.083,0.087,9.917,0.513,0.75,0.232,0.291,0.049,0.861,benign
13.5,0.861,0.438,5,0.088,9.833,0.509,0.75,0.248,0.312,0.067,0.861,benign
13.5,0.861,0.438,5,0.088,9.833,0.509,0.75,0.226,0.284,0.133,0.861,benign
13.5,0.861,0.438,5,0.088,9.833,0.509,0.75,0.204,0.257,0.117,0.861,benign
13.5,0.861,0.438,5,0.088,9.833,0.509,0.75,0.197,0.248,0.133,0.861,benign
13.5,0.861,0.438,5,0.088,9.833,0.509,0.75,0.19,0.239,0.017,0.861,benign
13.5,0.861,0.438,5,0.088,9.833,0.509,0.75,0.153,0.193,0.083,0.861,benign
13.5,0.86,0.434,4.917,0.088,9.75,0.504,0.75,0.257,0.324,0.136,0.861,benign
13.5,0.86,0.434,4.917,0.088,9.75,0.504,0.75,0.25,0.315,0.17,0.861,benign
13.5,0.86,0.434,4.917,0.088,9.75,0.504,0.75,0.228,0.287,0.119,0.861,benign
13.5,0.859,0.43,4.833,0.089,9.667,0.5,0.75,0.282,0.355,0.19,0.861,benign
13.5,0.859,0.43,4.833,0.089,9.667,0.5,0.75,0.282,0.355,0.172,0.861,benign
13.5,0.859,0.43,4.833,0.089,9.667,0.5,0.75,0.274,0.346,0.172,0.861,benign
13.5,0.859,0.43,4.833,0.089,9.667,0.5,0.75,0.267,0.336,0.138,0.861,benign
13.5,0.859,0.43,4.833,0.089,9.667,0.5,0.75,0.259,0.327,0.19,0.861,benign
13.5,0.859,0.43,4.833,0.089,9.667,0.5,0.75,0.259,0.327,0.155,0.861,benign
13.5,0.859,0.43,4.833,0.089,9.667,0.5,0.75,0.252,0.318,0.19,0.861,benign
13.5,0.859,0.43,4.833,0.089,9.667,0.5,0.75,0.244,0.308,0.138,0.861,benign
13.5,0.859,0.43,4.833,0.089,9.667,0.5,0.75,0.23,0.29,0.069,0.861,benign
13.5,0.859,0.43,4.833,0.089,9.667,0.5,0.75,0.207,0.262,0.19,0.861,benign
13.5,0.858,0.425,4.75,0.09,9.583,0.496,0.75,0.299,0.377,0.14,0.861,benign
13.5,0.858,0.425,4.75,0.09,9.583,0.496,0.75,0.261,0.33,0.175,0.861,benign
13.5,0.858,0.425,4.75,0.09,9.583,0.496,0.75,0.261,0.33,0.123,0.861,benign
13.5,0.858,0.425,4.75,0.09,9.583,0.496,0.75,0.246,0.311,0.123,0.861,benign
13.5,0.858,0.425,4.75,0.09,9.583,0.496,0.75,0.224,0.283,0.123,0.861,benign
13.5,0.858,0.425,4.75,0.09,9.583,0.496,0.75,0.216,0.274,0.123,0.861,benign
13.5,0.857,0.421,4.667,0.09,9.5,0.491,0.75,0.278,0.352,0.179,0.861,benign
13.5,0.857,0.421,4.667,0.09,9.5,0.491,0.75,0.271,0.343,0.107,0.861,benign
