domain_token_count,avgpathtokenlen,tld,domainlength,ArgUrlRatio,argDomanRatio,argPathRatio,NumberofDotsinURL,CharacterContinuityRate,NumberRate_URL,NumberRate_FileName,NumberRate_AfterPath,SymbolCount_Domain,Entropy_Domain,Entropy_Extension,class
3.000,5.750,3.000,22.000,0.036,0.091,0.077,2.000,0.727,0.036,0.118,-1.000,2.000,0.862,0.000,Defacement
3.000,6.500,3.000,22.000,0.034,0.091,0.069,2.000,0.727,0.034,0.100,-1.000,2.000,0.862,0.000,Defacement
3.000,4.750,3.000,22.000,0.039,0.091,0.091,2.000,0.727,0.039,0.154,-1.000,2.000,0.862,0.000,Defacement
3.000,2.750,3.000,22.000,0.047,0.091,0.143,2.000,0.727,0.047,0.400,-1.000,2.000,0.862,0.000,Defacement
3.000,3.000,3.000,22.000,0.045,0.091,0.133,2.000,0.727,0.045,0.333,-1.000,2.000,0.862,0.000,Defacement
3.000,3.750,3.000,22.000,0.043,0.091,0.111,2.000,0.727,0.043,0.222,-1.000,2.000,0.862,0.000,Defacement
3.000,3.250,3.000,22.000,0.044,0.091,0.125,2.000,0.727,0.067,0.429,-1.000,2.000,0.862,0.000,Defacement
3.000,3.500,3.000,22.000,0.043,0.091,0.118,2.000,0.727,0.087,0.500,-1.000,2.000,0.862,0.000,Defacement
3.000,3.250,3.000,22.000,0.044,0.091,0.125,2.000,0.727,0.067,0.429,-1.000,2.000,0.862,0.000,Defacement
3.000,5.000,3.000,22.000,0.034,0.091,0.069,2.000,0.727,0.034,0.100,-1.000,2.000,0.862,0.000,Defacement
3.000,3.600,3.000,22.000,0.039,0.091,0.091,2.000,0.727,0.039,0.154,-1.000,2.000,0.862,0.000,Defacement
3.000,4.000,3.000,22.000,0.038,0.091,0.083,2.000,0.727,0.038,0.133,-1.000,2.000,0.862,0.000,Defacement
3.000,7.000,3.000,22.000,0.026,0.091,0.043,2.000,0.727,0.000,0.000,-1.000,2.000,0.862,0.000,Defacement
3.000,5.000,3.000,22.000,0.034,0.091,0.069,2.000,0.727,0.000,0.000,-1.000,2.000,0.862,0.000,Defacement
3.000,8.000,3.000,22.000,0.036,0.091,0.077,2.000,0.727,0.000,0.000,-1.000,2.000,0.862,0.000,Defacement
3.000,3.500,3.000,22.000,0.156,0.318,0.438,2.000,0.727,0.022,0.067,0.143,2.000,0.862,0.000,Defacement
3.000,3.500,3.000,22.000,0.174,0.364,0.471,2.000,0.727,0.043,0.125,0.250,2.000,0.862,0.000,Defacement
3.000,3.500,3.000,22.000,0.174,0.364,0.471,2.000,0.727,0.043,0.125,0.250,2.000,0.862,0.000,Defacement
3.000,3.500,3.000,22.000,0.174,0.364,0.471,2.000,0.727,0.043,0.125,0.250,2.000,0.862,0.000,Defacement
3.000,3.500,3.000,22.000,0.174,0.364,0.471,2.000,0.727,0.043,0.125,0.250,2.000,0.862,0.000,Defacement
3.000,1.333,3.000,22.000,0.057,0.091,0.333,3.000,0.727,0.000,0.000,-1.000,2.000,0.862,0.579,Defacement
4.000,3.000,4.000,30.000,0.042,0.067,0.182,4.000,0.667,0.000,0.000,-1.000,3.000,0.781,1.000,Defacement
4.000,2.667,4.000,30.000,0.484,1.500,0.804,4.000,0.667,0.022,0.036,0.044,3.000,0.781,0.745,Defacement
4.000,2.667,4.000,30.000,0.484,1.500,0.804,4.000,0.667,0.022,0.036,0.044,3.000,0.781,0.713,Defacement
4.000,2.667,4.000,30.000,0.489,1.533,0.807,4.000,0.667,0.032,0.054,0.065,3.000,0.781,0.751,Defacement
4.000,2.667,4.000,30.000,0.543,1.900,0.838,4.000,0.667,0.029,0.045,0.053,3.000,0.781,0.740,Defacement
4.000,2.667,4.000,30.000,0.489,1.533,0.807,4.000,0.667,0.032,0.054,0.065,3.000,0.781,0.751,Defacement
4.000,2.667,4.000,30.000,0.461,1.367,0.788,4.000,0.667,0.022,0.039,0.049,3.000,0.781,0.777,Defacement
4.000,2.667,4.000,30.000,0.625,2.667,0.879,4.000,0.667,0.023,0.033,0.038,3.000,0.781,0.695,Defacement
4.000,2.667,4.000,30.000,0.422,1.167,0.761,4.000,0.667,0.012,0.022,0.029,3.000,0.781,0.803,Defacement
4.000,2.667,4.000,30.000,0.422,1.167,0.761,4.000,0.667,0.012,0.022,0.029,3.000,0.781,0.803,Defacement
4.000,2.667,4.000,30.000,0.422,1.167,0.761,4.000,0.667,0.012,0.022,0.029,3.000,0.781,0.803,Defacement
4.000,2.667,4.000,30.000,0.422,1.167,0.761,4.000,0.667,0.012,0.022,0.029,3.000,0.781,0.803,Defacement
4.000,2.667,4.000,30.000,0.422,1.167,0.761,4.000,0.667,0.012,0.022,0.029,3.000,0.781,0.803,Defacement
4.000,2.667,4.000,30.000,0.422,1.167,0.761,4.000,0.667,0.012,0.022,0.029,3.000,0.781,0.803,Defacement
4.000,2.667,4.000,30.000,0.613,2.533,0.874,4.000,0.667,0.016,0.023,0.026,3.000,0.781,0.702,Defacement
4.000,2.667,4.000,30.000,0.805,6.600,0.947,4.000,0.667,0.012,0.014,0.015,3.000,0.781,0.559,Defacement
4.000,2.667,4.000,30.000,0.769,5.333,0.936,4.000,0.667,0.010,0.012,0.013,3.000,0.781,0.583,Defacement
4.000,2.667,4.000,30.000,0.750,4.800,0.929,4.000,0.667,0.016,0.019,0.021,3.000,0.781,0.611,Defacement
4.000,2.667,4.000,30.000,0.824,7.467,0.953,4.000,0.667,0.011,0.013,0.013,3.000,0.781,0.543,Defacement
4.000,2.667,4.000,30.000,0.803,6.533,0.947,4.000,0.667,0.012,0.015,0.015,3.000,0.781,0.553,Defacement
4.000,2.667,4.000,30.000,0.749,4.767,0.929,4.000,0.667,0.010,0.013,0.014,3.000,0.781,0.608,Defacement
4.000,2.667,4.000,30.000,0.729,4.300,0.921,4.000,0.667,0.011,0.014,0.016,3.000,0.781,0.616,Defacement
4.000,2.667,4.000,30.000,0.755,4.933,0.931,4.000,0.667,0.015,0.019,0.020,3.000,0.781,0.597,Defacement
4.000,2.667,4.000,30.000,0.644,2.900,0.888,4.000,0.667,0.022,0.031,0.034,3.000,0.781,0.653,Defacement
4.000,2.667,4.000,30.000,0.650,2.967,0.890,4.000,0.667,0.022,0.030,0.034,3.000,0.781,0.664,Defacement
4.000,2.667,4.000,30.000,0.647,2.933,0.889,4.000,0.667,0.022,0.031,0.034,3.000,0.781,0.649,Defacement
4.000,2.667,4.000,30.000,0.671,3.267,0.899,4.000,0.667,0.027,0.037,0.041,3.000,0.781,0.663,Defacement
4.000,2.667,4.000,30.000,0.634,2.767,0.883,4.000,0.667,0.031,0.043,0.048,3.000,0.781,0.667,Defacement
4.000,2.667,4.000,30.000,0.636,2.800,0.884,4.000,0.667,0.030,0.043,0.048,3.000,0.781,0.682,Defacement
4.000,2.667,4.000,30.000,0.655,3.033,0.892,4.000,0.667,0.043,-1.000,-1.000,3.000,0.781,-1.000,Defacement
4.000,2.667,4.000,30.000,0.639,2.833,0.885,4.000,0.667,0.030,0.042,0.047,3.000,0.781,0.668,Defacement
4.000,2.667,4.000,30.000,0.639,2.833,0.885,4.000,0.667,0.030,0.042,0.047,3.000,0.781,0.663,Defacement
4.000,2.667,4.000,30.000,0.639,2.833,0.885,4.000,0.667,0.030,0.042,0.047,3.000,0.781,0.668,Defacement
4.000,2.667,4.000,30.000,0.639,2.833,0.885,4.000,0.667,0.030,0.042,0.047,3.000,0.781,0.668,Defacement
4.000,2.667,4.000,30.000,0.639,2.833,0.885,4.000,0.667,0.030,0.042,0.047,3.000,0.781,0.673,Defacement
4.000,2.667,4.000,30.000,0.631,2.733,0.882,4.000,0.667,0.031,0.043,0.049,3.000,0.781,0.668,Defacement
4.000,2.667,4.000,30.000,0.636,2.800,0.884,4.000,0.667,0.030,0.043,0.048,3.000,0.781,0.671,Defacement
4.000,2.667,4.000,30.000,0.657,3.067,0.893,4.000,0.667,0.029,0.039,0.043,3.000,0.781,0.673,Defacement
4.000,2.667,4.000,30.000,0.820,7.267,0.952,4.000,0.667,0.019,0.022,0.023,3.000,0.781,0.535,Defacement
4.000,2.667,4.000,30.000,0.786,5.867,0.941,4.000,0.667,0.022,0.027,0.028,3.000,0.781,0.574,Defacement
4.000,2.667,4.000,30.000,0.822,7.367,0.953,4.000,0.667,0.019,0.022,0.023,3.000,0.781,0.530,Defacement
4.000,2.667,4.000,30.000,0.832,7.900,0.956,4.000,0.667,0.014,0.016,0.017,3.000,0.781,0.544,Defacement
4.000,2.667,4.000,30.000,0.809,6.767,0.949,4.000,0.667,0.016,0.019,0.020,3.000,0.781,0.541,Defacement
4.000,1.333,4.000,30.000,0.047,0.067,0.333,4.000,0.667,0.000,0.000,-1.000,3.000,0.781,0.579,Defacement
4.000,3.000,4.000,26.000,0.045,0.077,0.182,4.000,0.615,0.000,0.000,-1.000,3.000,0.801,1.000,Defacement
4.000,2.667,4.000,26.000,0.488,1.615,0.792,4.000,0.615,0.012,0.019,0.024,3.000,0.801,0.753,Defacement
4.000,2.667,4.000,26.000,0.516,1.808,0.810,4.000,0.615,0.044,0.070,0.085,3.000,0.801,0.741,Defacement
4.000,2.667,4.000,26.000,0.516,1.808,0.810,4.000,0.615,0.044,0.070,0.085,3.000,0.801,0.750,Defacement
4.000,2.667,4.000,26.000,0.516,1.808,0.810,4.000,0.615,0.044,0.070,0.085,3.000,0.801,0.750,Defacement
4.000,2.667,4.000,26.000,0.511,1.769,0.807,4.000,0.615,0.033,0.054,0.065,3.000,0.801,0.720,Defacement
4.000,2.667,4.000,26.000,0.516,1.808,0.810,4.000,0.615,0.044,0.070,0.085,3.000,0.801,0.750,Defacement
4.000,2.667,4.000,26.000,0.516,1.808,0.810,4.000,0.615,0.044,0.070,0.085,3.000,0.801,0.750,Defacement
4.000,1.333,4.000,26.000,0.051,0.077,0.333,4.000,0.615,0.000,0.000,-1.000,3.000,0.801,0.579,Defacement
4.000,3.000,4.000,24.000,0.048,0.083,0.182,4.000,0.583,0.000,0.000,-1.000,3.000,0.823,1.000,Defacement
4.000,2.667,4.000,24.000,0.523,1.917,0.807,4.000,0.583,0.034,0.054,0.065,3.000,0.823,0.751,Defacement
4.000,2.667,4.000,24.000,0.533,2.000,0.814,4.000,0.583,0.056,0.086,0.104,3.000,0.823,0.756,Defacement
4.000,2.667,4.000,24.000,0.533,2.000,0.814,4.000,0.583,0.056,0.086,0.104,3.000,0.823,0.763,Defacement
4.000,2.667,4.000,24.000,0.528,1.958,0.810,4.000,0.583,0.045,0.070,0.085,3.000,0.823,0.750,Defacement
4.000,2.667,4.000,24.000,0.528,1.958,0.810,4.000,0.583,0.045,0.070,0.085,3.000,0.823,0.757,Defacement
4.000,2.667,4.000,24.000,0.528,1.958,0.810,4.000,0.583,0.045,0.070,0.085,3.000,0.823,0.750,Defacement
4.000,2.667,4.000,24.000,0.528,1.958,0.810,4.000,0.583,0.045,0.070,0.085,3.000,0.823,0.750,Defacement
4.000,2.667,4.000,24.000,0.538,2.042,0.817,4.000,0.583,0.066,0.102,0.122,3.000,0.823,0.755,Defacement
4.000,2.667,4.000,24.000,0.523,1.917,0.807,4.000,0.583,0.034,0.054,0.065,3.000,0.823,0.727,Defacement
4.000,2.667,4.000,24.000,0.650,3.250,0.876,4.000,0.583,0.033,0.045,0.051,3.000,0.823,0.744,Defacement
4.000,2.667,4.000,24.000,0.382,1.083,0.703,4.000,0.583,0.000,0.000,0.000,3.000,0.823,0.813,Defacement
4.000,2.667,4.000,24.000,0.391,1.125,0.711,4.000,0.583,0.000,0.000,0.000,3.000,0.823,0.824,Defacement
4.000,2.667,4.000,24.000,0.408,1.208,0.725,4.000,0.583,0.000,0.000,0.000,3.000,0.823,0.802,Defacement
4.000,2.667,4.000,24.000,0.650,3.250,0.876,4.000,0.583,0.033,0.045,0.051,3.000,0.823,0.744,Defacement
4.000,2.667,4.000,24.000,0.538,2.042,0.817,4.000,0.583,0.066,0.102,0.122,3.000,0.823,0.762,Defacement
4.000,2.667,4.000,24.000,0.538,2.042,0.817,4.000,0.583,0.066,0.102,0.122,3.000,0.823,0.755,Defacement
4.000,2.667,4.000,24.000,0.538,2.042,0.817,4.000,0.583,0.066,0.102,0.122,3.000,0.823,0.762,Defacement
4.000,2.667,4.000,24.000,0.533,2.000,0.814,4.000,0.583,0.056,0.086,0.104,3.000,0.823,0.756,Defacement
4.000,2.667,4.000,24.000,0.528,1.958,0.810,4.000,0.583,0.045,0.070,0.085,3.000,0.823,0.750,Defacement
4.000,2.667,4.000,24.000,0.528,1.958,0.810,4.000,0.583,0.045,0.070,0.085,3.000,0.823,0.750,Defacement
4.000,2.667,4.000,24.000,0.528,1.958,0.810,4.000,0.583,0.045,0.070,0.085,3.000,0.823,0.750,Defacement
4.000,2.667,4.000,24.000,0.528,1.958,0.810,4.000,0.583,0.045,0.070,0.085,3.000,0.823,0.750,Defacement
4.000,2.667,4.000,24.000,0.533,2.000,0.814,4.000,0.583,0.056,0.086,0.104,3.000,0.823,0.756,Defacement
4.000,2.667,4.000,24.000,0.528,1.958,0.810,4.000,0.583,0.045,0.070,0.085,3.000,0.823,0.750,Defacement
4.000,2.667,4.000,24.000,0.528,1.958,0.810,4.000,0.583,0.045,0.070,0.085,3.000,0.823,0.741,Defacement
4.000,2.667,4.000,24.000,0.528,1.958,0.810,4.000,0.583,0.045,0.070,0.085,3.000,0.823,0.741,Defacement
4.000,2.667,4.000,24.000,0.528,1.958,0.810,4.000,0.583,0.045,0.070,0.085,3.000,0.823,0.750,Defacement
4.000,2.667,4.000,24.000,0.528,1.958,0.810,4.000,0.583,0.045,0.070,0.085,3.000,0.823,0.750,Defacement
4.000,2.667,4.000,24.000,0.528,1.958,0.810,4.000,0.583,0.045,0.070,0.085,3.000,0.823,0.757,Defacement
4.000,2.667,4.000,24.000,0.528,1.958,0.810,4.000,0.583,0.045,0.070,0.085,3.000,0.823,0.750,Defacement
4.000,2.667,4.000,24.000,0.528,1.958,0.810,4.000,0.583,0.045,0.070,0.085,3.000,0.823,0.750,Defacement
4.000,2.667,4.000,24.000,0.528,1.958,0.810,4.000,0.583,0.045,0.070,0.085,3.000,0.823,0.750,Defacement
4.000,2.667,4.000,24.000,0.528,1.958,0.810,4.000,0.583,0.045,0.070,0.085,3.000,0.823,0.757,Defacement
4.000,2.667,4.000,24.000,0.533,2.000,0.814,4.000,0.583,0.056,0.086,0.104,3.000,0.823,0.756,Defacement
4.000,2.667,4.000,24.000,0.528,1.958,0.810,4.000,0.583,0.045,0.070,0.085,3.000,0.823,0.743,Defacement
4.000,2.667,4.000,24.000,0.732,4.792,0.913,4.000,0.583,0.038,0.048,0.052,3.000,0.823,0.667,Defacement
4.000,2.667,4.000,24.000,0.847,9.667,0.955,4.000,0.583,0.142,0.161,0.168,3.000,0.823,0.697,Defacement
4.000,2.667,4.000,24.000,0.704,4.167,0.901,4.000,0.583,0.049,0.064,0.070,3.000,0.823,0.692,Defacement
4.000,2.667,4.000,24.000,0.698,4.042,0.898,4.000,0.583,0.043,0.056,0.062,3.000,0.823,0.679,Defacement
4.000,2.667,4.000,24.000,0.832,8.667,0.950,4.000,0.583,0.128,0.147,0.154,3.000,0.823,0.706,Defacement
4.000,2.667,4.000,24.000,0.661,3.417,0.882,4.000,0.583,0.056,0.076,0.085,3.000,0.823,0.704,Defacement
4.000,2.667,4.000,24.000,0.754,5.375,0.921,4.000,0.583,0.058,0.072,0.078,3.000,0.823,0.661,Defacement
4.000,2.667,4.000,24.000,0.731,4.750,0.912,4.000,0.583,0.071,0.089,0.096,3.000,0.823,0.688,Defacement
4.000,2.667,4.000,24.000,0.706,4.208,0.902,4.000,0.583,0.042,0.054,0.059,3.000,0.823,0.676,Defacement
4.000,2.667,4.000,24.000,0.835,8.833,0.951,4.000,0.583,0.126,0.144,0.151,3.000,0.823,0.703,Defacement
4.000,2.667,4.000,24.000,0.672,3.583,0.887,4.000,0.583,0.055,0.073,0.081,3.000,0.823,0.713,Defacement
4.000,2.667,4.000,24.000,0.693,3.958,0.896,4.000,0.583,0.044,0.057,0.063,3.000,0.823,0.683,Defacement
4.000,2.667,4.000,24.000,0.829,8.500,0.949,4.000,0.583,0.122,0.140,0.147,3.000,0.823,0.703,Defacement
4.000,2.667,4.000,24.000,0.656,3.333,0.879,4.000,0.583,0.057,0.078,0.088,3.000,0.823,0.709,Defacement
4.000,2.667,4.000,24.000,0.222,0.500,0.522,4.000,0.583,0.019,0.045,0.083,3.000,0.823,0.863,Defacement
4.000,2.667,4.000,24.000,0.236,0.542,0.542,4.000,0.583,0.036,0.087,0.154,3.000,0.823,0.874,Defacement
4.000,2.667,4.000,24.000,0.236,0.542,0.542,4.000,0.583,0.036,0.087,0.154,3.000,0.823,0.874,Defacement
4.000,2.667,4.000,24.000,0.236,0.542,0.542,4.000,0.583,0.036,0.087,0.154,3.000,0.823,0.874,Defacement
4.000,2.667,4.000,24.000,0.236,0.542,0.542,4.000,0.583,0.036,0.087,0.154,3.000,0.823,0.874,Defacement
4.000,2.667,4.000,24.000,0.236,0.542,0.542,4.000,0.583,0.036,0.087,0.154,3.000,0.823,0.874,Defacement
4.000,2.667,4.000,24.000,0.647,3.208,0.875,4.000,0.583,0.059,0.080,0.091,3.000,0.823,0.711,Defacement
4.000,2.667,4.000,24.000,0.679,3.708,0.890,4.000,0.583,0.053,0.071,0.079,3.000,0.823,0.704,Defacement
4.000,2.667,4.000,24.000,0.702,4.125,0.900,4.000,0.583,0.064,-1.000,-1.000,3.000,0.823,-1.000,Defacement
4.000,2.667,4.000,24.000,0.659,3.375,0.880,4.000,0.583,0.057,0.077,0.086,3.000,0.823,0.709,Defacement
4.000,2.667,4.000,24.000,0.684,3.792,0.892,4.000,0.583,0.053,0.069,0.077,3.000,0.823,0.691,Defacement
4.000,2.667,4.000,24.000,0.650,3.250,0.876,4.000,0.583,0.058,0.080,0.090,3.000,0.823,0.707,Defacement
4.000,2.667,4.000,24.000,0.659,3.375,0.880,4.000,0.583,0.057,0.077,0.086,3.000,0.823,0.702,Defacement
4.000,2.667,4.000,24.000,0.659,3.375,0.880,4.000,0.583,0.057,0.077,0.086,3.000,0.823,0.704,Defacement
4.000,2.667,4.000,24.000,0.696,4.000,0.897,4.000,0.583,0.051,0.066,0.073,3.000,0.823,0.688,Defacement
4.000,2.667,4.000,24.000,0.691,3.917,0.895,4.000,0.583,0.066,0.087,0.096,3.000,0.823,0.718,Defacement
4.000,2.667,4.000,24.000,0.687,3.833,0.893,4.000,0.583,0.075,0.098,0.109,3.000,0.823,0.713,Defacement
4.000,2.667,4.000,24.000,0.674,3.625,0.888,4.000,0.583,0.054,0.072,0.080,3.000,0.823,0.716,Defacement
4.000,2.667,4.000,24.000,0.682,3.750,0.891,4.000,0.583,0.053,0.070,0.078,3.000,0.823,0.713,Defacement
4.000,2.667,4.000,24.000,0.659,3.375,0.880,4.000,0.583,0.057,0.077,0.086,3.000,0.823,0.717,Defacement
4.000,2.667,4.000,24.000,0.669,3.542,0.885,4.000,0.583,0.055,0.074,0.082,3.000,0.823,0.695,Defacement
4.000,2.667,4.000,24.000,0.653,3.292,0.878,4.000,0.583,0.058,0.079,0.089,3.000,0.823,0.711,Defacement
4.000,2.667,4.000,24.000,0.687,3.833,0.893,4.000,0.583,0.052,0.069,0.076,3.000,0.823,0.703,Defacement
4.000,2.667,4.000,24.000,0.696,4.000,0.897,4.000,0.583,0.051,0.066,0.073,3.000,0.823,0.699,Defacement
4.000,2.667,4.000,24.000,0.682,3.750,0.891,4.000,0.583,0.053,0.070,0.078,3.000,0.823,0.710,Defacement
4.000,2.667,4.000,24.000,0.682,3.750,0.891,4.000,0.583,0.053,0.070,0.078,3.000,0.823,0.698,Defacement
4.000,2.667,4.000,24.000,0.669,3.542,0.885,4.000,0.583,0.055,0.074,0.082,3.000,0.823,0.706,Defacement
4.000,2.667,4.000,24.000,0.689,3.875,0.894,4.000,0.583,0.052,0.068,0.075,3.000,0.823,0.690,Defacement
4.000,2.667,4.000,24.000,0.672,3.583,0.887,4.000,0.583,0.055,0.073,0.081,3.000,0.823,0.706,Defacement
4.000,2.667,4.000,24.000,0.712,4.333,0.904,4.000,0.583,0.048,0.061,0.067,3.000,0.823,0.692,Defacement
4.000,2.667,4.000,24.000,0.708,4.250,0.903,4.000,0.583,0.049,0.063,0.069,3.000,0.823,0.667,Defacement
4.000,2.667,4.000,24.000,0.741,5.000,0.916,4.000,0.583,0.049,0.062,0.067,3.000,0.823,0.655,Defacement
4.000,2.667,4.000,24.000,0.650,3.250,0.876,4.000,0.583,0.033,0.045,0.051,3.000,0.823,0.744,Defacement
4.000,2.667,4.000,24.000,0.687,3.833,0.893,4.000,0.583,0.045,0.059,0.065,3.000,0.823,0.722,Defacement
4.000,2.667,4.000,24.000,0.650,3.250,0.876,4.000,0.583,0.033,0.045,0.051,3.000,0.823,0.744,Defacement
4.000,2.667,4.000,24.000,0.687,3.833,0.893,4.000,0.583,0.045,0.059,0.065,3.000,0.823,0.722,Defacement
4.000,2.667,4.000,24.000,0.774,6.000,0.929,4.000,0.583,0.043,0.052,0.056,3.000,0.823,0.641,Defacement
4.000,2.667,4.000,24.000,0.750,5.250,0.920,4.000,0.583,0.048,0.059,0.063,3.000,0.823,0.644,Defacement
4.000,2.667,4.000,24.000,0.790,6.583,0.935,4.000,0.583,0.060,0.071,0.076,3.000,0.823,0.639,Defacement
4.000,2.667,4.000,24.000,0.756,5.417,0.922,4.000,0.583,0.047,0.057,0.062,3.000,0.823,0.647,Defacement
4.000,2.667,4.000,24.000,0.747,5.167,0.919,4.000,0.583,0.048,0.060,0.065,3.000,0.823,0.648,Defacement
4.000,2.667,4.000,24.000,0.687,3.833,0.893,4.000,0.583,0.045,0.059,0.065,3.000,0.823,0.684,Defacement
4.000,2.667,4.000,24.000,0.826,8.333,0.948,4.000,0.583,0.124,0.143,0.150,3.000,0.823,0.707,Defacement
4.000,2.667,4.000,24.000,0.712,4.333,0.904,4.000,0.583,0.041,0.053,0.058,3.000,0.823,0.677,Defacement
4.000,2.667,4.000,24.000,0.837,9.000,0.952,4.000,0.583,0.128,0.146,0.153,3.000,0.823,0.694,Defacement
4.000,2.667,4.000,24.000,0.731,4.750,0.912,4.000,0.583,0.051,-1.000,-1.000,3.000,0.823,-1.000,Defacement
4.000,2.667,4.000,24.000,0.844,9.500,0.954,4.000,0.583,0.130,0.147,0.154,3.000,0.823,0.695,Defacement
4.000,2.667,4.000,24.000,0.696,4.000,0.897,4.000,0.583,0.043,0.057,0.063,3.000,0.823,0.682,Defacement
4.000,2.667,4.000,24.000,0.829,8.500,0.949,4.000,0.583,0.130,0.150,0.157,3.000,0.823,0.707,Defacement
4.000,2.667,4.000,24.000,0.716,4.417,0.906,4.000,0.583,0.041,0.052,0.057,3.000,0.823,0.664,Defacement
4.000,2.667,4.000,24.000,0.840,9.167,0.952,4.000,0.583,0.134,0.152,0.159,3.000,0.823,0.699,Defacement
4.000,1.333,4.000,24.000,0.054,0.083,0.333,4.000,0.583,0.000,0.000,-1.000,3.000,0.823,0.579,Defacement
3.000,1.667,3.000,13.000,0.074,0.154,0.286,3.000,0.538,0.000,0.000,-1.000,2.000,0.818,1.000,Defacement
4.000,3.000,4.000,21.000,0.051,0.095,0.182,4.000,0.524,0.000,0.000,-1.000,3.000,0.832,1.000,Defacement
4.000,2.667,4.000,21.000,0.547,2.238,0.810,4.000,0.524,0.047,0.070,0.085,3.000,0.832,0.757,Defacement
4.000,2.667,4.000,21.000,0.547,2.238,0.810,4.000,0.524,0.047,0.070,0.085,3.000,0.832,0.757,Defacement
4.000,2.667,4.000,21.000,0.536,2.143,0.804,4.000,0.524,0.024,0.036,0.044,3.000,0.832,0.745,Defacement
4.000,2.667,4.000,21.000,0.610,2.905,0.847,4.000,0.524,0.020,0.028,0.033,3.000,0.832,0.708,Defacement
4.000,2.667,4.000,21.000,0.614,2.952,0.849,4.000,0.524,0.020,0.028,0.032,3.000,0.832,0.720,Defacement
4.000,2.667,4.000,21.000,0.621,3.048,0.853,4.000,0.524,0.039,0.054,0.063,3.000,0.832,0.726,Defacement
4.000,2.667,4.000,21.000,0.621,3.048,0.853,4.000,0.524,0.039,0.054,0.063,3.000,0.832,0.719,Defacement
4.000,2.667,4.000,21.000,0.618,3.000,0.851,4.000,0.524,0.029,0.041,0.048,3.000,0.832,0.721,Defacement
4.000,2.667,4.000,21.000,0.621,3.048,0.853,4.000,0.524,0.039,0.054,0.063,3.000,0.832,0.726,Defacement
4.000,2.667,4.000,21.000,0.621,3.048,0.853,4.000,0.524,0.039,0.054,0.063,3.000,0.832,0.726,Defacement
4.000,2.667,4.000,21.000,0.614,2.952,0.849,4.000,0.524,0.020,0.028,0.032,3.000,0.832,0.720,Defacement
4.000,2.667,4.000,21.000,0.621,3.048,0.853,4.000,0.524,0.039,0.054,0.063,3.000,0.832,0.731,Defacement
4.000,2.667,4.000,21.000,0.621,3.048,0.853,4.000,0.524,0.039,0.054,0.063,3.000,0.832,0.731,Defacement
4.000,2.667,4.000,21.000,0.621,3.048,0.853,4.000,0.524,0.039,0.054,0.063,3.000,0.832,0.731,Defacement
4.000,2.667,4.000,21.000,0.614,2.952,0.849,4.000,0.524,0.020,0.028,0.032,3.000,0.832,0.720,Defacement
4.000,2.667,4.000,21.000,0.621,3.048,0.853,4.000,0.524,0.039,0.054,0.063,3.000,0.832,0.726,Defacement
4.000,2.667,4.000,21.000,0.621,3.048,0.853,4.000,0.524,0.039,0.054,0.063,3.000,0.832,0.726,Defacement
4.000,2.667,4.000,21.000,0.614,2.952,0.849,4.000,0.524,0.020,0.028,0.032,3.000,0.832,0.720,Defacement
4.000,2.667,4.000,21.000,0.614,2.952,0.849,4.000,0.524,0.020,0.028,0.032,3.000,0.832,0.720,Defacement
4.000,2.667,4.000,21.000,0.618,3.000,0.851,4.000,0.524,0.029,0.041,0.048,3.000,0.832,0.726,Defacement
4.000,2.667,4.000,21.000,0.614,2.952,0.849,4.000,0.524,0.020,0.028,0.032,3.000,0.832,0.720,Defacement
4.000,2.667,4.000,21.000,0.621,3.048,0.853,4.000,0.524,0.039,0.054,0.063,3.000,0.832,0.726,Defacement
4.000,2.667,4.000,21.000,0.621,3.048,0.853,4.000,0.524,0.039,0.054,0.063,3.000,0.832,0.726,Defacement
4.000,2.667,4.000,21.000,0.621,3.048,0.853,4.000,0.524,0.039,0.054,0.063,3.000,0.832,0.726,Defacement
4.000,2.667,4.000,21.000,0.621,3.048,0.853,4.000,0.524,0.039,0.054,0.063,3.000,0.832,0.726,Defacement
4.000,2.667,4.000,21.000,0.639,3.286,0.863,4.000,0.524,0.037,0.051,0.058,3.000,0.832,0.719,Defacement
4.000,2.667,4.000,21.000,0.610,2.905,0.847,4.000,0.524,0.040,0.056,0.066,3.000,0.832,0.745,Defacement
4.000,2.667,4.000,21.000,0.598,2.762,0.841,4.000,0.524,0.031,0.044,0.052,3.000,0.832,0.735,Defacement
4.000,2.667,4.000,21.000,0.552,2.286,0.814,4.000,0.524,0.046,0.069,0.083,3.000,0.832,0.756,Defacement
4.000,2.667,4.000,21.000,0.552,2.286,0.814,4.000,0.524,0.046,0.069,0.083,3.000,0.832,0.756,Defacement
4.000,2.667,4.000,21.000,0.552,2.286,0.814,4.000,0.524,0.046,0.069,0.083,3.000,0.832,0.756,Defacement
4.000,2.667,4.000,21.000,0.618,3.000,0.851,4.000,0.524,0.039,0.055,0.063,3.000,0.832,0.737,Defacement
4.000,2.667,4.000,21.000,0.552,2.286,0.814,4.000,0.524,0.046,0.069,0.083,3.000,0.832,0.763,Defacement
4.000,2.667,4.000,21.000,0.557,2.333,0.817,4.000,0.524,0.045,0.068,0.082,3.000,0.832,0.796,Defacement
