domain_token_count,executable,NumberofDotsinURL,Arguments_LongestWordLength,NumberRate_Domain,NumberRate_FileName,NumberRate_AfterPath,Entropy_Domain,class
5,0,5,0,0,0.391,0.45,0.769,spam
5,0,5,0,0,0.391,0.45,0.769,spam
5,0,5,0,0,0.391,0.45,0.769,spam
5,0,5,0,0,0.391,0.45,0.769,spam
5,0,5,0,0,0.391,0.45,0.769,spam
5,0,5,0,0,0.391,0.45,0.769,spam
5,0,5,0,0,0.391,0.45,0.769,spam
5,0,5,0,0,0.391,0.45,0.769,spam
5,0,5,0,0,0.386,0.443,0.769,spam
5,0,5,0,0,0.386,0.443,0.769,spam
5,0,5,0,0,0.386,0.443,0.769,spam
5,0,5,0,0,0.386,0.443,0.769,spam
5,0,5,0,0,0.386,0.443,0.769,spam
5,0,5,0,0,0.382,0.457,0.769,spam
5,0,5,0,0,0.382,0.441,0.769,spam
5,0,5,0,0,0.382,0.441,0.769,spam
5,0,5,0,0,0.382,0.441,0.769,spam
5,0,5,0,0,0.382,0.441,0.769,spam
5,0,5,0,0,0.382,0.441,0.769,spam
5,0,5,0,0,0.382,0.441,0.769,spam
5,0,5,0,0,0.377,0.433,0.769,spam
5,0,5,0,0,0.377,0.433,0.769,spam
5,0,5,0,0,0.377,0.433,0.769,spam
5,0,5,0,0,0.377,0.433,0.769,spam
5,0,5,0,0,0.377,0.433,0.769,spam
5,0,5,0,0,0.377,0.433,0.769,spam
5,0,5,0,0,0.377,0.433,0.769,spam
5,0,5,0,0,0.371,0.426,0.769,spam
5,0,5,0,0,0.371,0.426,0.769,spam
5,0,5,0,0,0.371,0.426,0.769,spam
5,0,5,0,0,0.371,0.426,0.769,spam
5,0,5,0,0,0.371,0.426,0.769,spam
5,0,5,0,0,0.371,0.426,0.769,spam
5,0,5,0,0,0.371,0.426,0.769,spam
5,0,5,0,0,0.368,0.424,0.769,spam
5,0,5,0,0,0.368,0.424,0.769,spam
5,0,5,0,0,0.368,0.424,0.769,spam
5,0,5,0,0,0.368,0.41,0.769,spam
5,0,5,0,0,0.362,0.417,0.769,spam
5,0,5,0,0,0.362,0.417,0.769,spam
5,0,5,0,0,0.362,0.417,0.769,spam
5,0,5,0,0,0.362,0.417,0.769,spam
5,0,5,0,0,0.362,0.417,0.769,spam
5,0,5,0,0,0.362,0.417,0.769,spam
5,0,5,0,0,0.362,0.417,0.769,spam
5,0,5,0,0,0.362,0.417,0.769,spam
5,0,5,0,0,0.362,0.417,0.769,spam
5,0,5,0,0,0.362,0.417,0.769,spam
5,0,5,0,0,0.362,0.417,0.769,spam
5,0,5,0,0,0.362,0.417,0.769,spam
5,0,5,0,0,0.362,0.417,0.769,spam
5,0,5,0,0,0.362,0.417,0.769,spam
5,0,5,0,0,0.36,0.403,0.769,spam
5,0,5,0,0,0.36,0.403,0.769,spam
5,0,5,0,0,0.357,0.41,0.769,spam
5,0,5,0,0,0.357,0.41,0.769,spam
5,0,5,0,0,0.357,0.41,0.769,spam
5,0,5,0,0,0.357,0.41,0.769,spam
5,0,5,0,0,0.357,0.41,0.769,spam
5,0,5,0,0,0.357,0.41,0.769,spam
5,0,5,0,0,0.357,0.41,0.769,spam
5,0,5,0,0,0.353,0.407,0.769,spam
5,0,5,0,0,0.353,0.407,0.769,spam
5,0,5,0,0,0.353,0.407,0.769,spam
5,0,5,0,0,0.352,0.392,0.769,spam
5,0,5,0,0,0.348,0.4,0.769,spam
5,0,5,0,0,0.348,0.4,0.769,spam
5,0,5,0,0,0.348,0.4,0.769,spam
5,0,5,0,0,0.348,0.4,0.769,spam
5,0,5,0,0,0.348,0.4,0.769,spam
5,0,5,0,0,0.348,0.4,0.769,spam
5,0,5,0,0,0.348,0.4,0.769,spam
5,0,5,0,0,0.348,0.4,0.769,spam
5,0,5,0,0,0.348,0.4,0.769,spam
5,0,5,0,0,0.348,0.4,0.769,spam
5,0,5,0,0,0.348,0.4,0.769,spam
5,0,5,0,0,0.348,0.4,0.769,spam
5,0,5,0,0,0.348,0.4,0.769,spam
5,0,5,0,0,0.345,0.385,0.769,spam
5,0,5,0,0,0.344,0.383,0.769,spam
5,0,5,0,0,0.343,0.393,0.769,spam
5,0,5,0,0,0.343,0.393,0.769,spam
5,0,5,0,0,0.338,0.39,0.769,spam
5,0,5,0,0,0.338,0.39,0.769,spam
5,0,5,0,0,0.337,0.377,0.769,spam
5,0,5,0,0,0.333,0.383,0.769,spam
5,0,5,0,0,0.333,0.383,0.769,spam
5,0,5,0,0,0.333,0.383,0.769,spam
5,0,5,0,0,0.333,0.383,0.769,spam
5,0,5,0,0,0.333,0.383,0.769,spam
5,0,5,0,0,0.333,0.379,0.769,spam
5,0,5,0,0,0.333,0.379,0.769,spam
5,0,5,0,0,0.333,0.379,0.769,spam
5,0,5,0,0,0.333,0.372,0.769,spam
5,0,5,0,0,0.333,0.37,0.769,spam
5,0,5,0,0,0.333,0.37,0.769,spam
5,0,5,0,0,0.33,0.366,0.769,spam
5,0,5,0,0,0.329,0.377,0.769,spam
5,0,5,0,0,0.329,0.377,0.769,spam
5,0,5,0,0,0.329,0.377,0.769,spam
5,0,5,0,0,0.329,0.377,0.769,spam
5,0,5,0,0,0.324,0.373,0.769,spam
5,0,5,0,0,0.324,0.373,0.769,spam
5,0,5,0,0,0.324,0.373,0.769,spam
5,0,5,0,0,0.324,0.373,0.769,spam
5,0,5,0,0,0.324,0.373,0.769,spam
5,0,5,0,0,0.32,0.364,0.769,spam
5,0,5,0,0,0.32,0.364,0.769,spam
5,0,5,0,0,0.319,0.367,0.769,spam
5,0,5,0,0,0.319,0.367,0.769,spam
5,0,5,0,0,0.319,0.354,0.769,spam
5,0,5,0,0,0.318,0.354,0.769,spam
5,0,5,0,0,0.315,0.349,0.769,spam
5,0,5,0,0,0.311,0.346,0.769,spam
5,0,5,0,0,0.31,0.346,0.769,spam
5,0,5,0,0,0.31,0.346,0.769,spam
5,0,5,0,0,0.308,0.341,0.769,spam
5,0,5,0,0,0.307,0.342,0.769,spam
5,0,5,0,0,0.304,0.35,0.769,spam
5,0,5,0,0,0.304,0.35,0.769,spam
5,0,5,0,0,0.304,0.35,0.769,spam
5,0,5,0,0,0.304,0.35,0.769,spam
5,0,5,0,0,0.304,0.35,0.769,spam
5,0,5,0,0,0.304,0.35,0.769,spam
5,0,5,0,0,0.304,0.35,0.769,spam
5,0,5,0,0,0.304,0.35,0.769,spam
5,0,5,0,0,0.304,0.35,0.769,spam
5,0,5,0,0,0.302,0.338,0.769,spam
5,0,5,0,0,0.302,0.338,0.769,spam
5,0,5,0,0,0.302,0.338,0.769,spam
5,0,5,0,0,0.302,0.338,0.769,spam
5,0,5,0,0,0.299,0.333,0.769,spam
5,0,5,0,0,0.299,0.333,0.769,spam
5,0,5,0,0,0.294,0.339,0.769,spam
5,0,5,0,0,0.287,0.321,0.769,spam
5,0,5,0,0,0.279,0.322,0.769,spam
5,0,5,0,0,0.279,0.322,0.769,spam
5,0,5,0,0,0.279,0.312,0.769,spam
5,0,5,0,0,0.276,0.308,0.769,spam
5,0,5,0,0,0.275,0.317,0.769,spam
5,0,5,0,0,0.275,0.317,0.769,spam
5,0,5,0,0,0.261,0.3,0.769,spam
5,0,5,0,0,0.233,0.294,0.769,spam
5,0,5,0,0,0.233,0.294,0.769,spam
5,0,5,0,0,0.217,0.357,0.769,spam
5,0,5,0,0,0.217,0.357,0.769,spam
5,0,5,0,0,0.217,0.357,0.769,spam
5,0,5,0,0,0.217,0.357,0.769,spam
5,0,5,0,0,0.217,0.357,0.769,spam
5,0,5,0,0,0.195,0.25,0.769,spam
5,0,5,0,0,0.195,0.25,0.769,spam
5,0,5,0,0,0.195,0.25,0.769,spam
5,0,5,0,0,0.182,0.308,0.769,spam
5,0,5,0,0,0.182,0.308,0.769,spam
5,0,5,0,0,0.182,0.308,0.769,spam
5,0,5,0,0,0.182,0.308,0.769,spam
5,0,5,0,0,0.175,0.226,0.769,spam
5,0,5,0,0,0.158,0.3,0.792,spam
5,0,5,0,0,0.154,0.2,0.769,spam
5,0,5,0,0,0.143,0.667,0.803,phishing
5,0,5,0,0,0.143,0.25,0.769,spam
5,0,5,0,0,0.136,0.3,0.792,spam
5,0,5,0,0,0.136,0.3,0.792,spam
5,0,5,0,0,0.115,0.273,0.743,spam
5,0,5,0,0,0.08,0.222,0.792,spam
5,0,5,0,0,0.08,0.222,0.792,spam
5,0,5,0,0,0.08,0.222,0.792,spam
5,0,5,0,0,0.08,0.222,0.792,spam
5,0,5,0,0,0.08,0.2,0.743,spam
5,0,5,0,0,0,0,0.723,phishing
5,0,5,-1,0.333,0.1,-1,0.811,phishing
5,0,5,-1,0.316,0,-1,0.802,phishing
5,0,5,-1,0.308,0,-1,0.814,phishing
5,0,5,-1,0.273,0,-1,0.784,phishing
5,0,5,-1,0.273,0,-1,0.784,phishing
5,0,5,-1,0.25,0,-1,0.772,phishing
5,0,5,-1,0.194,0,-1,0.82,phishing
5,0,5,-1,0.182,0,-1,0.829,phishing
5,0,5,-1,0.16,0,-1,0.821,spam
5,0,5,-1,0.154,0,-1,0.814,phishing
5,0,5,-1,0.111,0,-1,0.713,phishing
5,0,5,-1,0.08,0,-1,0.755,phishing
5,0,5,-1,0.08,0,-1,0.755,phishing
5,0,5,-1,0,0.808,-1,0.821,malware
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.5,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
5,0,5,-1,0,0.444,-1,0.788,spam
